Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1781587326396,3204,3204,3204,3204,3204,3204,3204,3204,10,14.285715103149414,10,9.523809432983398,0,0,0,0,4.945924758911133,8589934592,3221225472,6644760576,2244345856
204,1781587326599,3204,3204,3204,3204,3204,3204,3204,3204,25,20,14.285715103149414,10,20,4.761904716491699,0,0,4.945924758911133,8589934592,3221225472,6638141440,2244345856
202,1781587326804,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,10,10,14.285715103149414,10,0,0,4.945924758911133,8589934592,3221225472,6646988800,2244345856
200,1781587327007,3204,3204,3204,3204,3204,3204,3204,3204,47.619049072265625,42.85714340209961,25,20,10,10,28.571430206298828,0,4.945924758911133,8589934592,3221225472,6646988800,2244345856
202,1781587327208,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,21.052631378173828,20,19.047618865966797,30.000001907348633,14.285715103149414,15.789472579956055,5.263157844543457,4.945924758911133,8589934592,3221225472,6646988800,2244345856
204,1781587327411,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,19.047618865966797,10,10,9.523809432983398,0,4.761904716491699,4.761904716491699,4.879328727722168,8589934592,3221225472,6646988800,2244345856
203,1781587327616,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,15.000000953674316,9.523809432983398,15.000000953674316,0,0,0,0,4.879328727722168,8589934592,3221225472,6596804608,2244345856
204,1781587327820,3204,3204,3204,3204,3204,3204,3204,3204,25,25,10.526315689086914,23.809524536132813,10,0,0,0,4.879328727722168,8589934592,3221225472,6594756608,2244345856
201,1781587328025,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,35,30.000001907348633,26.3157901763916,36.3636360168457,9.090909004211426,0,0,4.879328727722168,8589934592,3221225472,6585368576,2244345856
200,1781587328227,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,30.000001907348633,23.809524536132813,23.809524536132813,10,5,0,0,4.879328727722168,8589934592,3221225472,6550847488,2244345856
204,1781587328428,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,25,25,20,10.526315689086914,10,9.523809432983398,10,4.236941337585449,8589934592,3221225472,6564462592,2244345856
202,1781587328634,3204,3204,3204,3204,3204,3204,3204,3204,25,23.809524536132813,19.047618865966797,15.000000953674316,23.809524536132813,23.809524536132813,20,19.047618865966797,4.236941337585449,8589934592,3221225472,6564626432,2244345856
204,1781587328837,3204,3204,3204,3204,3204,3204,3204,3204,20,21.052631378173828,21.052631378173828,15.000000953674316,0,0,0,0,4.236941337585449,8589934592,3221225472,6561660928,2244345856
204,1781587329042,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,27.272727966308594,23.809524536132813,15.000000953674316,25,5,0,0,4.236941337585449,8589934592,3221225472,6561660928,2244345856
204,1781587329247,3204,3204,3204,3204,3204,3204,3204,3204,9.523809432983398,5.263157844543457,9.523809432983398,9.523809432983398,0,0,0,0,4.236941337585449,8589934592,3221225472,6561660928,2244345856
203,1781587329452,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,10.526315689086914,19.047618865966797,14.285715103149414,0,0,0,4.945091724395752,8589934592,3221225472,6561660928,2244345856
204,1781587329656,3204,3204,3204,3204,3204,3204,3204,3204,40,33.333335876464844,23.809524536132813,40,10.526315689086914,9.090909004211426,4.761904716491699,0,4.945091724395752,8589934592,3221225472,6541656064,2244345856
202,1781587329861,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,33.333335876464844,28.571430206298828,20,10,5,5,0,4.945091724395752,8589934592,3221225472,6539919360,2244345856
204,1781587330064,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,20,20,13.636363983154297,0,4.761904716491699,4.761904716491699,4.945091724395752,8589934592,3221225472,6527729664,2244345856
200,1781587330269,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,20,10.526315689086914,19.047618865966797,0,0,0,0,4.945091724395752,8589934592,3221225472,6528679936,2244345856
203,1781587330469,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,25,20,19.047618865966797,14.285715103149414,5,0,5.065089702606201,8589934592,3221225472,6549569536,2244345856
204,1781587330673,3204,3204,3204,3204,3204,3204,3204,3204,36.842105865478516,35,33.333335876464844,21.052631378173828,10,5,0,0,5.065089702606201,8589934592,3221225472,6564216832,2244345856
203,1781587330878,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,28.571430206298828,19.047618865966797,10,0,0,0,5.065089702606201,8589934592,3221225472,6577471488,2244345856
203,1781587331082,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,20,20,23.809524536132813,28.571430206298828,25,9.523809432983398,10,5.065089702606201,8589934592,3221225472,6555205632,2244345856
204,1781587331286,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,23.809524536132813,31.57894515991211,15.789472579956055,14.285715103149414,14.285715103149414,5,4.761904716491699,5.065089702606201,8589934592,3221225472,6569721856,2244345856
200,1781587331491,3204,3204,3204,3204,3204,3204,3204,3204,76.19047546386719,75,72.7272720336914,72.7272720336914,15.789472579956055,9.523809432983398,4.761904716491699,0,4.296248435974121,8589934592,3221225472,6586302464,2244345856
204,1781587331693,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,19.047618865966797,5.555555820465088,10,5,0,0,0,4.296248435974121,8589934592,3221225472,6548504576,2244345856
203,1781587331897,3204,3204,3204,3204,3204,3204,3204,3204,25,21.052631378173828,22.72727394104004,15.000000953674316,9.090909004211426,0,13.043478012084961,0,4.296248435974121,8589934592,3221225472,6541295616,2244345856
204,1781587332101,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,35,20,15.000000953674316,10.526315689086914,5,0,0,4.296248435974121,8589934592,3221225472,6538723328,2244345856
201,1781587332307,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,19.047618865966797,14.285715103149414,10,23.809524536132813,9.523809432983398,0,0,4.544551372528076,8589934592,3221225472,6565085184,2244345856
201,1781587332508,3204,3204,3204,3204,3204,3204,3204,3204,31.57894515991211,28.571430206298828,20,23.809524536132813,60.000003814697266,30.000001907348633,20,18.18181800842285,4.544551372528076,8589934592,3221225472,6593298432,2244345856
201,1781587332709,3204,3204,3204,3204,3204,3204,3204,3204,25,15.789472579956055,5.555555820465088,10,75,63.15789031982422,55,21.052631378173828,4.544551372528076,8589934592,3221225472,6634373120,2244345856
202,1781587332911,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,18.18181800842285,15.000000953674316,20,19.047618865966797,5.263157844543457,0,4.544551372528076,8589934592,3221225472,6637535232,2244345856
201,1781587333114,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,10.526315689086914,10,9.523809432983398,5,4.761904716491699,5,4.544551372528076,8589934592,3221225472,6637830144,2244345856
199,1781587333316,3204,3204,3204,3204,3204,3204,3204,3204,14.285715103149414,10.526315689086914,9.523809432983398,5,0,0,0,0,5.078287601470947,8589934592,3221225472,6627049472,2244345856
203,1781587333517,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,15.000000953674316,10,5.263157844543457,0,0,4.761904716491699,0,5.078287601470947,8589934592,3221225472,6624903168,2244345856
203,1781587333721,3204,3204,3204,3204,3204,3204,3204,3204,20,19.047618865966797,15.000000953674316,19.047618865966797,10,5.263157844543457,0,4.761904716491699,5.078287601470947,8589934592,3221225472,6624329728,2244345856
204,1781587333925,3204,3204,3204,3204,3204,3204,3204,3204,36.3636360168457,30.000001907348633,30.000001907348633,30.000001907348633,23.809524536132813,23.809524536132813,0,0,5.078287601470947,8589934592,3221225472,6617513984,2244345856
203,1781587334130,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,20,19.047618865966797,9.523809432983398,5.263157844543457,9.523809432983398,4.761904716491699,0,5.078287601470947,8589934592,3221225472,6617088000,2244345856
200,1781587334334,3204,3204,3204,3204,3204,3204,3204,3204,42.85714340209961,40,30.000001907348633,25,22.72727394104004,35,0,4.761904716491699,5.093990325927734,8589934592,3221225472,6640762880,2244345856
200,1781587334535,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,23.809524536132813,15.000000953674316,10,15.000000953674316,45,5,0,5.093990325927734,8589934592,3221225472,6668976128,2244345856
202,1781587334736,3204,3204,3204,3204,3204,3204,3204,3204,23.809524536132813,10.526315689086914,15.789472579956055,20,10.526315689086914,0,4.761904716491699,0,5.093990325927734,8589934592,3221225472,6640861184,2244345856
204,1781587334939,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,30.000001907348633,28.571430206298828,23.809524536132813,10,5,0,0,5.093990325927734,8589934592,3221225472,6646792192,2244345856
200,1781587335144,3204,3204,3204,3204,3204,3204,3204,3204,40.90909194946289,38.095237731933594,30.000001907348633,26.3157901763916,10,5,4.761904716491699,0,5.093990325927734,8589934592,3221225472,6651379712,2244345856
204,1781587335345,3204,3204,3204,3204,3204,3204,3204,3204,52.6315803527832,42.105262756347656,30.000001907348633,33.333335876464844,23.809524536132813,9.523809432983398,0,0,6.71478796005249,8589934592,3221225472,6654820352,2244345856
200,1781587335550,3204,3204,3204,3204,3204,3204,3204,3204,21.052631378173828,19.047618865966797,23.809524536132813,15.000000953674316,4.761904716491699,4.761904716491699,4.761904716491699,0,6.71478796005249,8589934592,3221225472,6655574016,2244345856
200,1781587335750,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.789472579956055,15.000000953674316,25,5.263157844543457,5,4.761904716491699,5,6.71478796005249,8589934592,3221225472,6658392064,2244345856
200,1781587335951,3204,3204,3204,3204,3204,3204,3204,3204,42.105262756347656,42.85714340209961,26.3157901763916,35,30.000001907348633,15.789472579956055,10,5,6.71478796005249,8589934592,3221225472,6645760000,2244345856
201,1781587336152,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,40,28.571430206298828,21.052631378173828,15.000000953674316,9.523809432983398,0,4.761904716491699,6.71478796005249,8589934592,3221225472,6645760000,2244345856
201,1781587336354,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,15.789472579956055,15.000000953674316,14.285715103149414,10,10,5,0,5.736167907714844,8589934592,3221225472,6645760000,2244345856
202,1781587336558,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,20,20,19.047618865966797,14.285715103149414,0,4.761904716491699,0,5.736167907714844,8589934592,3221225472,6645760000,2244345856
203,1781587336761,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,28.571430206298828,20,10.526315689086914,10.526315689086914,10,5,0,5.736167907714844,8589934592,3221225472,6632603648,2244345856
204,1781587336965,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,30.000001907348633,40,28.571430206298828,19.047618865966797,25,9.523809432983398,9.090909004211426,5.736167907714844,8589934592,3221225472,6649823232,2244345856
204,1781587337170,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,19.047618865966797,28.571430206298828,15.000000953674316,14.285715103149414,4.761904716491699,4.761904716491699,0,5.736167907714844,8589934592,3221225472,6649331712,2244345856
204,1781587337375,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,20,10,10,26.3157901763916,10,5,0,4.746520042419434,8589934592,3221225472,6648414208,2244345856
204,1781587337580,3204,3204,3204,3204,3204,3204,3204,3204,22.72727394104004,14.285715103149414,9.523809432983398,9.523809432983398,27.272727966308594,15.000000953674316,4.761904716491699,0,4.746520042419434,8589934592,3221225472,6631784448,2244345856
204,1781587337785,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.789472579956055,10,4.761904716491699,25,4.761904716491699,0,0,4.746520042419434,8589934592,3221225472,6625230848,2244345856
201,1781587337990,3204,3204,3204,3204,3204,3204,3204,3204,40,33.333335876464844,20,15.789472579956055,5,4.761904716491699,0,4.545454502105713,4.746520042419434,8589934592,3221225472,6627606528,2244345856
202,1781587338192,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,15.000000953674316,15.000000953674316,10,14.285715103149414,4.761904716491699,0,4.746520042419434,8589934592,3221225472,6616809472,2244345856
201,1781587338395,3204,3204,3204,3204,3204,3204,3204,3204,15.000000953674316,15.000000953674316,9.523809432983398,14.285715103149414,19.047618865966797,5.263157844543457,0,0,4.579569339752197,8589934592,3221225472,6617939968,2244345856
200,1781587338598,3204,3204,3204,3204,3204,3204,3204,3204,35,35,30.000001907348633,25,50,38.095237731933594,38.095237731933594,35,4.579569339752197,8589934592,3221225472,6628065280,2244345856
204,1781587338799,3204,3204,3204,3204,3204,3204,3204,3204,20,30.000001907348633,15.000000953674316,10,5,5,0,0,4.579569339752197,8589934592,3221225472,6627262464,2244345856
203,1781587339003,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,25,10.526315689086914,28.571430206298828,15.000000953674316,0,14.285715103149414,0,4.579569339752197,8589934592,3221225472,6630424576,2244345856
201,1781587339208,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,14.285715103149414,9.523809432983398,5.263157844543457,10,0,0,9.523809432983398,4.579569339752197,8589934592,3221225472,6630424576,2244345856
204,1781587339410,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,10,10,9.523809432983398,18.18181800842285,0,0,0,5.054027557373047,8589934592,3221225472,6630424576,2244345856
203,1781587339615,3204,3204,3204,3204,3204,3204,3204,3204,22.72727394104004,20,14.285715103149414,5,5,4.761904716491699,0,4.761904716491699,5.054027557373047,8589934592,3221225472,6630424576,2244345856
204,1781587339819,3204,3204,3204,3204,3204,3204,3204,3204,15.789472579956055,20,10,22.72727394104004,15.000000953674316,9.523809432983398,0,0,5.054027557373047,8589934592,3221225472,6623330304,2244345856
200,1781587340024,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,42.85714340209961,20,26.3157901763916,30.000001907348633,10,4.761904716491699,4.545454502105713,5.054027557373047,8589934592,3221225472,6601293824,2244345856
204,1781587340225,3204,3204,3204,3204,3204,3204,3204,3204,10,9.523809432983398,9.523809432983398,5,4.761904716491699,0,0,0,5.054027557373047,8589934592,3221225472,6602539008,2244345856
199,1781587340430,3204,3204,3204,3204,3204,3204,3204,3204,25,20,20,15.000000953674316,5,0,0,0,5.06169319152832,8589934592,3221225472,6602129408,2244345856
204,1781587340630,3204,3204,3204,3204,3204,3204,3204,3204,30.000001907348633,26.3157901763916,20,23.809524536132813,5.263157844543457,5,0,0,5.06169319152832,8589934592,3221225472,6602129408,2244345856
200,1781587340835,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,25,20,20,9.523809432983398,5,9.090909004211426,0,5.06169319152832,8589934592,3221225472,6608732160,2244345856
202,1781587341036,3204,3204,3204,3204,3204,3204,3204,3204,26.3157901763916,30.000001907348633,25,25,10,5,0,4.761904716491699,5.06169319152832,8589934592,3221225472,6603046912,2244345856
204,1781587341240,3204,3204,3204,3204,3204,3204,3204,3204,25,20,23.809524536132813,20,20,20,19.047618865966797,31.57894515991211,5.06169319152832,8589934592,3221225472,6599540736,2244345856
203,1781587341445,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,23.809524536132813,20,19.047618865966797,19.047618865966797,14.285715103149414,10,9.090909004211426,4.261876106262207,8589934592,3221225472,6610173952,2244345856
203,1781587341648,3204,3204,3204,3204,3204,3204,3204,3204,20,20,5.263157844543457,14.285715103149414,20,0,0,0,4.261876106262207,8589934592,3221225472,6605225984,2244345856
204,1781587341852,3204,3204,3204,3204,3204,3204,3204,3204,10.526315689086914,15.000000953674316,9.523809432983398,5.263157844543457,20,9.523809432983398,0,0,4.261876106262207,8589934592,3221225472,6579863552,2244345856
202,1781587342057,3204,3204,3204,3204,3204,3204,3204,3204,28.571430206298828,28.571430206298828,23.809524536132813,9.523809432983398,9.090909004211426,0,0,0,4.261876106262207,8589934592,3221225472,6581141504,2244345856
204,1781587342260,3204,3204,3204,3204,3204,3204,3204,3204,19.047618865966797,15.000000953674316,10.526315689086914,10,5,5,9.523809432983398,5,4.261876106262207,8589934592,3221225472,6582861824,2244345856
202,1781587342465,3204,3204,3204,3204,3204,3204,3204,3204,25,15.000000953674316,19.047618865966797,15.000000953674316,25,23.809524536132813,19.047618865966797,15.000000953674316,4.559537887573242,8589934592,3221225472,6601883648,2244345856
204,1781587342668,3204,3204,3204,3204,3204,3204,3204,3204,5,9.523809432983398,5,0,0,0,0,0,4.559537887573242,8589934592,3221225472,6602653696,2244345856
202,1781587342873,3204,3204,3204,3204,3204,3204,3204,3204,20,15.000000953674316,14.285715103149414,14.285715103149414,0,0,0,0,4.559537887573242,8589934592,3221225472,6597771264,2244345856
204,1781587343076,3204,3204,3204,3204,3204,3204,3204,3204,33.333335876464844,20,15.000000953674316,10,4.761904716491699,0,0,0,4.559537887573242,8589934592,3221225472,6587432960,2244345856
